city,country,lat,lng
Kabul,Afghanistan,34.519706,69.16243
Mazar-e Sharif,Afghanistan,36.711337,67.108751
TIRANA,Albania,41.331144,19.826398
Escaldes-Engordany,Andorra,42.51186,1.54227
Buenos Aires,Argentina,-34.612869,-58.445979
Adelaide,Australia,-34.928634,138.599888
Albany,Australia,-35.024782,117.883608
Albury,Australia,-36.080477,146.91628
Ayr,Australia,-19.57586,147.404463
Bathurst,Australia,-33.418091,149.578593
Brisbane,Australia,-27.468968,153.023499
Bunbury,Australia,-33.340354,115.633637
Busselton,Australia,-33.644499,115.348875
Canberra,Australia,-35.282071,149.128667
Central Coast,Australia,-37.046564,143.737582
Collie,Australia,-33.359122,116.153617
Darwin,Australia,-12.46044,130.841047
Devonport,Australia,-41.179756,146.361301
Geelong,Australia,-38.149281,144.359827
Geraldton,Australia,-28.77035,114.614716
Gladstone,Australia,-23.843172,151.256132
Hobart,Australia,-42.882509,147.328123
La Trobe Valley,Australia,-37.57269,143.83783
Launceston,Australia,-41.434081,147.13735
Lower Hunter,Australia,-30.43869,153.02353
Mackay,Australia,-21.141956,149.186515
Melbourne,Australia,-37.814255,144.963146
Moranbah,Australia,-22.003041,148.043266
Mount Isa,Australia,-20.72899,139.493152
Muswellbrook,Australia,-32.268752,150.892901
Newcastle,Australia,-32.927288,151.781253
Palmerston,Australia,-34.852798,139.160062
Perth,Australia,-31.952712,115.86048
Singleton,Australia,-32.566404,151.173397
Sydney,Australia,-33.854816,151.216454
Tamworth,Australia,-31.091797,150.931072
Townsville,Australia,-19.256939,146.823954
Upper Hunter,Australia,-32.050148,150.86838
Wagga Wagga,Australia,-35.114996,147.367774
Whyalla,Australia,-33.038109,137.580132
Wollongong,Australia,-34.424394,150.89385
Wyong,Australia,-33.282513,151.425669
ARNOLDSTEIN,Austria,46.548861,13.746611
BAD ISCHL,Austria,47.71162,13.623933
BAD VöSLAU,Austria,47.965552,16.214807
BIEDERMANNSDORF,Austria,48.083382,16.333677
BLUDENZ,Austria,47.153037,9.821931
BRUCK AN DER MUR,Austria,47.412199,15.272167
DEUTSCHLANDSBERG,Austria,46.818407,15.212387
DORNBIRN,Austria,47.413597,9.742396
EBENTHAL,Austria,48.437204,16.786243
EISENSTADT,Austria,47.84621,16.523759
FELDKIRCH,Austria,47.237567,9.598172
FüRSTENFELD,Austria,47.049993,16.081682
Gänserndorf,Austria,48.340413,16.718453
GRAZ,Austria,47.07081,15.438292
GROSSENZERSDORF,Austria,48.2018,16.55196
HALL IN TIROL,Austria,47.281665,11.507535
HALLEIN,Austria,47.682152,13.095631
HARTBERG,Austria,47.280937,15.969177
HEITERWANG,Austria,47.445838,10.745892
HIMBERG,Austria,48.082003,16.43982
HöCHST,Austria,47.45982,9.637958
IMST,Austria,47.238154,10.740698
INNSBRUCK,Austria,47.26543,11.392769
JUDENBURG,Austria,47.169408,14.660108
KAPFENBERG,Austria,47.440548,15.290167
KEMATEN,Austria,47.249264,16.151595
KLAGENFURT,Austria,46.622816,14.30796
KLOSTERNEUBURG,Austria,48.302197,16.327064
KNITTELFELD,Austria,47.213444,14.832071
KREMS,Austria,48.410838,15.600372
KUFSTEIN,Austria,47.582996,12.169213
LEOBEN,Austria,47.382742,15.094214
LIENZ,Austria,46.829866,12.768127
LIEZEN,Austria,47.567685,14.242051
LINZ,Austria,48.305879,14.286563
LUSTENAU,Austria,47.427654,9.659941
MöDLING,Austria,48.085592,16.283353
MüRZZUSCHLAG,Austria,47.605354,15.672381
SALZBURG,Austria,47.800198,13.041059
SANKT ANDRä IM LAVANTTAL,Austria,47.566031,12.706447
SANKT POELTEN,Austria,47.566031,12.706447
SANKT VEIT AN DER GLAN,Austria,46.767252,14.36132
SCHWAZ,Austria,47.344953,11.708425
SCHWECHAT,Austria,48.139744,16.478031
SPITTAL AN DER DRAU,Austria,46.798221,13.496331
STEYR,Austria,48.039005,14.419128
STEYREGG,Austria,48.285447,14.371846
STOCKERAU,Austria,48.384612,16.20763
TRAISMAIER,Austria,48.37941,15.67562
TULLN,Austria,48.331169,16.056774
VILLACH,Austria,46.616728,13.850027
VöCKLABRUCK,Austria,48.007859,13.646038
WEIZ,Austria,47.217421,15.622169
WELS,Austria,48.156696,14.024405
WIEN,Austria,48.192309,16.371364
WIENER NEUDORF,Austria,48.083362,16.314372
WIENER NEUSTADT,Austria,47.813176,16.244032
WOLFSBERG,Austria,46.839096,14.844832
WöRGL,Austria,47.486932,12.06414
ZELTWEG,Austria,47.191205,14.754924
Hamad Town,Bahrain,26.126746,50.498336
Hidd,Bahrain,26.244054,50.652889
Ma'ameer,Bahrain,26.13319,50.615134
Nabih Saleh,Bahrain,26.182381,50.584301
Ras Hayan,Bahrain,24.54359,46.70794
Barisal,Bangladesh,22.704701,90.370916
Chittagong,Bangladesh,22.3308,91.841286
Dhaka,Bangladesh,23.728216,90.409879
Gazipur,Bangladesh,23.99808,90.422985
Khulna,Bangladesh,22.821696,89.552944
Narayangonj,Bangladesh,23.624337,90.499745
Rajshahi,Bangladesh,24.371551,88.592104
Sylhet,Bangladesh,24.899091,91.86881
AARSCHOT,Belgium,50.985624,4.835056
ANDENNE,Belgium,50.490094,5.104392
ANTWERPEN,Belgium,51.22111,4.399708
BERENDRECHT,Belgium,51.345314,4.327224
BERTRIX,Belgium,49.854656,5.252927
BOOM,Belgium,51.087419,4.365988
BRUGGE,Belgium,51.231579,3.2081
BRUSSELS,Belgium,50.844041,4.367202
CHARLEROI,Belgium,50.412033,4.443624
CHATELET,Belgium,50.404495,4.523721
CORROY LE GRAND,Belgium,50.661439,4.674649
DESSEL,Belgium,51.239571,5.113243
DESTELBERGEN,Belgium,51.05562,3.797889
ENGIS,Belgium,50.582433,5.404311
EVERGEM,Belgium,51.108789,3.707857
GENK,Belgium,50.965486,5.500146
GENT,Belgium,51.099884,3.739013
HABAY LA NEUVE,Belgium,49.73558,5.593251
HASSELT,Belgium,50.964003,5.483998
HERSTAL,Belgium,50.670189,5.640391
HOBOKEN,Belgium,51.179495,4.361785
HOEVENEN,Belgium,51.314074,4.382917
LANDEN,Belgium,50.753293,5.081241
LIEGE,Belgium,50.645138,5.57342
MECHELEN,Belgium,51.028109,4.469871
MENEN,Belgium,50.796988,3.115657
MOERKERKE,Belgium,51.242525,3.355724
MONS,Belgium,50.454957,3.951958
OOSTROZEBEKE,Belgium,50.920398,3.335028
RETIE,Belgium,51.267586,5.084388
ROESELAERE,Belgium,50.84554,4.35571
SAINTE-ODE,Belgium,50.030003,5.529997
SERAING,Belgium,50.596639,5.508338
SOMME-LEUZE,Belgium,50.336585,5.366902
STEENOKKERZEEL,Belgium,50.910763,4.513666
TOURNAI,Belgium,50.60566,3.387826
VEURNE,Belgium,51.072427,2.662132
VIELSALM,Belgium,50.288369,5.917019
VILVOORDE,Belgium,50.930886,4.431961
VIROINVAL,Belgium,50.070186,4.605492
ZELZATE,Belgium,51.200004,3.8105
ZWEVEGEM,Belgium,50.813392,3.340917
ZWIJNDRECHT,Belgium,51.230621,4.318869
Thimphu,Bhutan,27.469613,89.621634
 Plurinational States of,"Bolivia,33.44163,-117.58991
 Plurinational States of,"Bolivia,33.44163,-117.58991
SARAJEVO,Bosnia and Herzegovina,43.851498,18.388613
TUZLA,Bosnia and Herzegovina,44.539111,18.675193
Americana,Brazil,-22.739177,-47.331386
Araçatuba,Brazil,-21.207992,-50.439023
Araraquara,Brazil,-21.788671,-48.17731
Araucária,Brazil,-25.586111,-49.405121
Barra Mansa,Brazil,-22.535025,-44.166518
Bauru,Brazil,-22.32181,-49.070586
Campinas,Brazil,-22.90556,-47.06083
Campos,Brazil,-21.755862,-41.33269
Canoas,Brazil,-29.918303,-51.177922
Cantagalo - Euclidelândia,Brazil,-21.90492,-42.26314
Catanduva,Brazil,-21.133104,-48.971282
Charqueadas,Brazil,-29.955012,-51.62492
Colombo,Brazil,-25.292544,-49.224347
Cordeirópolis – Módolo,Brazil,-22.476832,-47.455055
Cubatão,Brazil,-23.885798,-46.424187
Curitiba,Brazil,-25.428693,-49.272373
Gravataí,Brazil,-29.941282,-50.992465
Itaboraí ,Brazil,-22.749623,-42.855743
Itaguaí,Brazil,-22.86296,-43.775322
Jaboticabal,Brazil,-21.252037,-48.325223
Jacarei,Brazil,-23.30528,-45.96583
Japeri,Brazil,-22.642764,-43.653383
Jaú,Brazil,-22.293585,-48.559193
Jundiaí,Brazil,-23.188226,-46.88381
Limeira – Boa Vista,Brazil,-22.55884,-47.39651
Madre de Deus,Brazil,-12.742474,-38.615291
Malembá,Brazil,-12.67621,-38.54351
Marília,Brazil,-22.217108,-49.95006
Paulínia,Brazil,-22.763039,-47.153221
Piracicaba,Brazil,-22.72528,-47.64917
Porto Real,Brazil,-22.419864,-44.2898
Presidente Prudente,Brazil,-22.122517,-51.388253
Quatis,Brazil,-22.406644,-44.257745
REGIÃO METROPOLITANA DE SÃO PAULO,Brazil,-23.61986,-46.71493
REGIÃO METROPOLITANA DO RIO DE JANEIRO,Brazil,-24.95928,-53.44907
Resende,Brazil,-22.468643,-44.446573
Rio Claro,Brazil,-22.410833,-47.560833
Santa Gertrudes – Jd. Luciana,Brazil,-23.24587,-46.85094
Santos,Brazil,-23.960833,-46.333889
São José do Rio Preto,Brazil,-20.812585,-49.380421
São José dos Campos,Brazil,-23.180636,-45.890662
Seropédica,Brazil,-22.743958,-43.699007
Sorocaba,Brazil,-23.501667,-47.458056
Tatuí,Brazil,-23.351473,-47.855244
Volta Redonda,Brazil,-22.52255,-44.104013
BLAGOEVGRAD,Bulgaria,42.011108,23.090646
Burgas,Bulgaria,42.494227,27.455016
Devnia,Bulgaria,43.205043,27.615087
Dimitrovgad,Bulgaria,42.090102,25.57713
Dolny Voden,Bulgaria,42.02549,24.83944
Galabovo,Bulgaria,42.139016,25.867346
GORNA ORIAHOVICA,Bulgaria,43.12198,25.68949
HASKOVO,Bulgaria,41.934573,25.555664
Kardjaly,Bulgaria,41.643741,25.372216
LOVECH,Bulgaria,43.134997,24.715431
MONTANA,Bulgaria,43.408899,23.220224
Pazarjik,Bulgaria,-20.00497,-44.44155
Pernik,Bulgaria,42.608304,23.042116
Pirdop,Bulgaria,42.700684,24.180333
Pleven,Bulgaria,43.408803,24.6181
Plovdiv,Bulgaria,42.141912,24.749839
Ruse,Bulgaria,43.848041,25.954206
Shumen,Bulgaria,43.271272,26.936025
SLIVEN,Bulgaria,42.682343,26.320886
Smolian,Bulgaria,41.576924,24.700882
Sofia,Bulgaria,42.697721,23.322596
Stara Zagora,Bulgaria,42.424742,25.625724
Varna,Bulgaria,43.21661,27.901713
Veliko Tarnovo,Bulgaria,43.082058,25.632131
Vratza,Bulgaria,43.20491,23.555642
Bafoussam,Cameroon,5.475847,10.421559
Bamenda,Cameroon,5.956798,10.153944
Yaoudé,Cameroon,4.00175,9.82131
ABBOTSFORD,Canada,49.102719,-122.354764
AUCLAIR,Canada,47.728688,-68.644439
AYLESFORD,Canada,45.033298,-64.833298
BARRIE,Canada,44.38934,-79.685418
BATHURST,Canada,47.618645,-65.649675
BEAVERLODGE,Canada,55.20937,-119.429921
BELLEVILLE,Canada,44.164013,-77.382466
BRAMPTON,Canada,43.68402,-79.759046
BRANDON,Canada,49.846927,-99.952808
BRANTFORD,Canada,43.139405,-80.263646
BRUDERHEIM,Canada,53.803504,-112.926231
BURLINGTON,Canada,43.325991,-79.798296
BURNABY,Canada,49.243163,-122.97418
CALGARY,Canada,51.046362,-114.05803
CAROLINE,Canada,52.093598,-114.741937
CASTLEGAR,Canada,49.325699,-117.665711
CHARETTE,Canada,46.442071,-72.921244
CHATHAM,Canada,42.400002,-82.183296
CHILLIWACK,Canada,49.170908,-121.952607
COLD LAKE,Canada,54.464183,-110.182256
CORNER BROOK,Canada,48.94113,-57.971128
CORNWALL,Canada,45.018258,-74.728577
COURTENAY,Canada,49.682827,-124.992533
DARTMOUTH,Canada,44.666599,-63.566601
DELTA,Canada,49.090148,-123.062906
DESCHAMBAULT,Canada,46.633301,-71.916603
DORSET,Canada,45.233299,-78.883301
DUNCAN,Canada,48.778717,-123.698759
EDMONTON,Canada,53.546135,-113.491213
ELK ISLAND,Canada,45.29704,-75.85561
FERME NEUVE,Canada,46.703495,-75.452678
FLIN FLON,Canada,54.767984,-101.864065
FORT MACKAY,Canada,57.186554,-111.634144
FORT MCMURRAY,Canada,56.733299,-111.383301
FORT SASKATCHEWAN,Canada,53.710068,-113.213306
FORT ST. JOHN,Canada,56.233488,-120.821135
FREDERICTON,Canada,45.959225,-66.640351
GATINEAU,Canada,45.427238,-75.710726
GRAND BEND,Canada,46.917284,-67.745141
GRAND FALLS - WINDSOR,Canada,48.958866,-55.666536
GRANDE PRAIRIE,Canada,55.170755,-118.794778
GUELPH,Canada,43.544774,-80.248091
HALIFAX,Canada,44.646244,-63.573566
HAMILTON,Canada,43.256503,-79.874423
HOPE,Canada,49.384681,-121.441185
HOUSTON,Canada,54.397576,-126.657283
KAMLOOPS,Canada,50.67661,-120.339023
KINGSTON,Canada,44.230468,-76.481187
KITCHENER,Canada,43.449787,-80.489089
LA DORE,Canada,48.713671,-72.649263
LA PATRIE,Canada,45.401821,-71.252849
LA PECHE,Canada,45.637959,-75.929806
LAC-EDOUARD,Canada,47.661576,-72.281654
LAMONT,Canada,53.759948,-112.777381
LANGDALE,Canada,49.433333,-123.466667
LANGLEY,Canada,49.167503,-122.468357
LAVAL,Canada,45.583734,-73.750071
LEMIEUX,Canada,46.297225,-72.110713
LONDON,Canada,42.984267,-81.247534
LONGUEUIL,Canada,45.513373,-73.430968
MISSISSAUGA,Canada,43.586162,-79.646215
MONCTON,Canada,46.088878,-64.775822
MONTREAL,Canada,45.509062,-73.553363
MORRISBURG,Canada,44.899899,-75.183296
MOUNT PEARL,Canada,47.514906,-52.809963
NANAIMO,Canada,49.16438,-123.936657
NELSON,Canada,49.493619,-117.295419
NEWMARKET,Canada,44.060338,-79.45584
NORMAN WELLS,Canada,65.282808,-126.829363
NORTH BAY,Canada,46.309464,-79.46163
NORTH VANCOUVER,Canada,49.305438,-123.018909
NOTRE-DAME-DU-ROSAIRE,Canada,46.830443,-70.394858
OAKVILLE,Canada,43.466792,-79.690301
OSHAWA,Canada,43.896085,-78.865128
OTTAWA,Canada,45.420421,-75.692432
PARRY SOUND,Canada,45.35404,-80.035954
PETAWAWA,Canada,45.892022,-77.271741
PETERBOROUGH,Canada,44.305913,-78.320087
PICTOU,Canada,45.678466,-62.706428
PORT ALBERNI,Canada,49.234672,-124.807591
PORT HAWKESBURY,Canada,45.618144,-61.358062
PORT MOODY,Canada,49.276658,-122.866797
PORT STANLEY,Canada,42.666599,-81.216599
POWELL RIVER,Canada,49.866991,-124.548385
PRINCE GEORGE,Canada,53.91258,-122.747773
QUEBEC,Canada,46.814184,-71.207425
QUESNEL,Canada,52.974843,-122.497801
REGINA,Canada,50.451188,-104.616618
RICHMOND,Canada,49.162779,-123.13664
ROUYN-NORANDA,Canada,48.239743,-79.027772
SAGUENAY,Canada,48.421433,-71.06796
SAINT JOHN,Canada,45.272811,-66.063026
SAINT-FAUSTIN-LAC-CARRE,Canada,46.12271,-74.476242
SAINT-JEAN-SUR-RICHELIEU,Canada,45.308484,-73.252129
SAINT-SIMON,Canada,48.206181,-69.039582
SAINT-ZEPHIRIN-DE-COURVAL,Canada,46.058877,-72.625241
SARNIA,Canada,42.912551,-82.455641
SASKATOON,Canada,52.130039,-106.661385
SAULT STE. MARIE,Canada,46.511291,-84.335157
SENNETERRE,Canada,48.393496,-77.235178
SHERBROOKE,Canada,45.401394,-71.890346
SIMCOE,Canada,42.833302,-80.300003
ST. ANDREWS,Canada,45.089231,-67.071355
ST. CATHARINES,Canada,43.159989,-79.247016
ST. JOHN'S,Canada,47.562668,-52.710886
ST-HILAIRE-DE-DORSET,Canada,45.86525,-70.85708
STUKELY-SUD,Canada,45.321503,-72.415462
SUDBURY,Canada,46.48952,-80.989155
SURREY,Canada,49.104508,-122.823486
SYDNEY,Canada,46.150002,-60.166599
TERRACE,Canada,54.518827,-128.61133
THOMSON,Canada,43.32645,-79.89037
THUNDER BAY,Canada,48.38251,-89.245486
TINGWICK,Canada,45.881169,-71.943866
TORONTO,Canada,43.651893,-79.381713
TROIS-RIVIERES,Canada,46.343461,-72.543597
VANCOUVER,Canada,49.263566,-123.138572
VANDERHOOF,Canada,54.018346,-123.995634
VARENNES,Canada,45.68585,-73.433451
VICTORIA,Canada,46.215624,-63.492676
WEST VANCOUVER,Canada,49.338206,-123.168017
WHITEHORSE,Canada,60.71969,-135.052289
WILLIAMS LAKE,Canada,52.142668,-122.144261
WINDSOR,Canada,42.314081,-83.036857
WINNIPEG,Canada,49.900496,-97.139309
YELLOWKNIFE,Canada,62.45519,-114.369492
Andacollo,Chile,-30.232205,-71.084756
Antofagasta,Chile,-23.646374,-70.398003
Arica,Chile,-18.478424,-70.321163
Copiapó,Chile,-27.366459,-70.3323
Coquimbo,Chile,-29.953115,-71.338021
Coyhaique,Chile,-45.487653,-71.802359
Curico,Chile,-34.985418,-71.239408
Huasco,Chile,-28.465107,-71.220868
Maule,Chile,-35.523748,-71.692421
Osorno,Chile,-40.573884,-73.13585
Padre las Casas,Chile,-38.768142,-72.596278
Punta Arenas,Chile,-53.162624,-70.908369
Quilpué,Chile,-33.049814,-71.441528
Rancagua,Chile,-34.170263,-70.740749
Rengo,Chile,-34.408776,-70.861674
San Fernando,Chile,-34.583772,-70.989124
Santiago,Chile,-33.437913,-70.650456
Talagante,Chile,-33.664593,-70.930511
Talca,Chile,-35.426387,-71.665979
Temuco,Chile,-38.739948,-72.590178
Valdivia,Chile,-39.814248,-73.24554
Valparaíso,Chile,-33.046248,-71.619803
Vina del Mar,Chile,-33.024503,-71.551812
Anshan,China,41.107569,122.990044
Anyang,China,36.102355,114.33633
Baoding,China,38.857936,115.490698
Baoji,China,34.361931,107.232482
Baotou,China,40.660201,109.830324
Beihai,China,21.479908,109.106806
Beijing,China,39.90647,116.391195
Benxi,China,41.292221,123.75942
Binzhou,China,37.382508,118.016341
Cangzhou,China,38.30428,116.85116
Changchun,China,43.814405,125.316942
Changde,China,29.040525,111.67811
Changhua,China,28.187377,112.983582
Changsha,China,28.187377,112.983582
Changshu,China,31.643409,120.740855
Changzhi,China,36.182934,113.098539
Changzhou,China,31.789538,119.938761
Chaozhou,China,23.656615,116.620548
Chengde,China,40.9725,117.936111
Chengdu,China,30.676555,104.061278
Chiayi,China,31.601555,117.865641
Chifeng,China,42.272425,118.967074
Chongqing,China,29.558571,106.549282
Dalian,China,38.920716,121.638868
Dandong,China,40.130916,124.383628
Daqing,China,46.596903,125.101481
Datong,China,40.089393,113.280167
Deyang,China,31.124403,104.39013
Dezhou,China,37.448668,116.305416
Dongguan,China,23.044928,113.752478
Dongying,China,37.432042,118.654383
Eerduosi,China,39.93084,116.38634
Foshan,China,23.024917,113.114617
Fushun,China,41.886616,123.947958
Fuyang,China,32.892676,115.809
Fuzhou,China,26.077154,119.291477
Guangzhou,China,23.130004,113.259001
Guilin,China,25.276006,110.284753
Guiyang,China,26.581411,106.705254
Haikou,China,20.042363,110.340994
Haimen,China,31.894673,121.173231
Handan,China,36.583333,114.483333
Hangzhou,China,30.275674,120.150486
Harbin,China,45.765667,126.616058
Hefei,China,31.822809,117.221803
Hengshui,China,37.732222,115.701111
Heyuan,China,23.737978,114.692015
Heze,China,35.247727,115.446476
Hohhot,China,40.833796,111.673079
Hong Kong,China,33.082084,107.030868
Hsinchu,China,47.335586,130.283672
Huai'an,China,23.737978,114.692015
Hualien,China,45.764994,132.970596
Huizhou,China,23.106086,114.414111
Huludao,China,39.93084,116.38634
Huzhou,China,30.867473,120.100133
Jiangmen,China,22.576629,113.079047
Jiangyin,China,31.909276,120.263043
Jiaonan,China,35.878833,119.986043
Jiaozhou,China,35.207573,113.253398
Jiaozuo,China,35.207573,113.253398
Jiaxing,China,30.748217,120.751206
Jiayuguan,China,39.772229,98.288539
Jieyang,China,41.108528,121.119422
Jilin,China,43.842605,126.546323
Jimo,China,36.391218,120.450288
Jinan,China,36.646804,117.014122
Jinchang,China,38.520672,102.185973
Jingzhou,China,30.353869,112.186937
Jinhua,China,29.081545,119.642839
Jining,China,35.412505,116.584927
Jintan,China,31.741984,119.575217
Jinzhou,China,41.108528,121.119422
Jiujiang,China,29.610123,115.89149
Jurong,China,31.945711,119.167697
Kaifeng,China,34.796111,114.347204
Kaohsiung,China,22.36219,114.126587
Karamay,China,45.598304,84.86585
Keelung,China,39.93084,116.38634
Kinmen,China,39.93084,116.38634
Korla,China,41.761387,86.144541
Kunming,China,25.051515,102.701764
Kunshan,China,31.386108,120.94823
Laiwu,China,36.214052,117.669883
Laixi,China,36.861828,120.515849
Laizhou,China,37.182304,119.932512
Langfang,China,39.516667,116.683333
Lanzhou,China,36.061255,103.83186
Lhasa,China,29.656887,91.131425
Lianyungang,China,34.609263,119.169531
Liaocheng,China,36.444181,115.964201
Lienchiang,China,39.93084,116.38634
Lin'an,China,30.233333,119.716667
Linfen,China,36.094148,111.515076
Linyi,China,35.104022,118.350713
Lishui,China,28.453147,119.909289
Liuzhou,China,24.321304,109.406619
Liyang,China,31.418894,119.478974
Luoyang,China,34.655687,112.420963
Luzhou,China,28.887124,105.446344
Maanshan,China,31.696178,118.52277
Maoming,China,21.672995,110.910019
Meizhou,China,24.305355,116.117744
Mianyang,China,31.458932,104.750108
Miaoli,China,38.10557,23.75273
Mudanjiang,China,44.589975,129.618816
Nanchang,China,28.548961,115.939586
Nanchong,China,30.79557,106.083554
Nanjing,China,32.060916,118.791607
Nanning,China,22.832559,108.302717
Nantong,China,31.982224,120.89142
Nantou,China,22.721705,113.292606
New Taipei,China,25.0456,121.49839
Ningbo,China,29.872026,121.549887
Panjin,China,27.626025,113.849129
Panzhihua,China,26.58601,101.717928
Penghu,China,25.382704,118.159652
Penglai,China,37.813769,120.759949
Pingdingshan,China,33.737828,113.297503
Pingdu,China,36.786512,119.953212
Pingtung,China,33.737828,113.297503
Qingdao,China,36.089509,120.349719
Qingyuan,China,23.683298,113.05075
Qinhuangdao,China,39.931667,119.588333
Qiqihar,China,47.338544,123.951151
Quanzhou,China,24.90388,118.585146
Qujing,China,25.492906,103.800145
Quzhou,China,28.965779,118.864851
Rizhao,China,35.397905,119.529071
Rongcheng,China,37.16139,122.417816
Rushan,China,36.913625,121.525514
Sanmenxia,China,34.767884,111.19084
Sanya,China,18.257162,109.502852
Shanghai,China,31.225344,121.488892
Shantou,China,23.365298,116.694882
Shanwei,China,22.775282,115.354126
Shaoguan,China,24.81341,113.592356
Shaoxing,China,29.999243,120.576854
Shenyang,China,41.804529,123.427786
Shenzhen,China,22.544267,114.054533
Shijiazhuang,China,38.035981,114.462773
Shizuishan,China,39.015135,106.361061
Shouguang,China,36.876236,118.732255
Suqian,China,33.956449,118.294538
Suzhou,China,31.298476,120.622239
Taian,China,36.200337,117.080828
Taicang,China,31.454589,121.105771
Taichung,China,22.315735,114.260081
Tainan,China,22.392624,113.972337
Taipei,China,22.450615,114.168074
Taitung,China,26.8959,111.646
Taiyuan,China,37.852767,112.553177
Taizhou,China,32.484955,119.911728
Tangshan,China,39.633333,118.183333
Taoyuan,China,28.883688,107.752338
Tianjin,China,39.123564,117.198079
Tongchuan,China,35.089823,109.069863
Urumqi,China,43.805938,87.605585
Wafangdian,China,39.630471,121.999975
Weifang,China,36.708411,119.104479
Weihai,China,37.512222,122.115245
Weinan,China,34.503744,109.457285
Wendeng,China,37.18753,122.04867
Wenzhou,China,28.022199,120.648392
Wuhan,China,30.596021,114.29928
Wuhu,China,31.34258,118.353691
Wujiang,China,24.011111,110.838889
Wuxi,China,31.575635,120.295453
Xiamen,China,24.497442,118.135564
Xi'an,China,34.342971,108.935274
Xiangtan,China,27.85953,112.89954
Xianyang,China,34.304986,108.72568
Xingtai,China,37.063056,114.494167
Xining,China,36.621904,101.77299
Xuzhou,China,34.268375,117.197609
Yan'an,China,36.59631,109.48502
Yancheng,China,33.393971,120.134954
Yangjiang,China,21.852633,111.95935
Yangquan,China,37.856161,113.575481
Yangzhou,China,32.392697,119.436576
Yantai,China,37.534049,121.389463
Yibin,China,28.765793,104.635312
Yichang,China,30.771111,111.321667
Yilan,China,46.319527,129.554306
Yinchuan,China,38.482919,106.211601
Yingkou,China,40.674716,122.235774
Yiwu,China,29.311254,120.070919
Yixing,China,31.349597,119.817253
Yueyang,China,29.358945,113.123011
Yunfu,China,22.935389,112.041316
Yunlin,China,39.93084,116.38634
Yuxi,China,24.354435,102.539879
Zaozhuang,China,23.051555,112.472845
Zhangjiagang,China,31.86649,120.542683
Zhangjiajie,China,29.123092,110.48367
Zhangjiakou,China,40.823614,114.884129
Zhangqiu,China,36.718628,117.522179
Zhanjiang,China,21.202192,110.404598
Zhaoqing,China,23.051555,112.472845
Zhaoyuan,China,37.354722,120.402222
Zhengzhou,China,34.759188,113.652408
Zhenjiang,China,32.21396,119.458012
Zhongshan,China,22.521381,113.365614
Zhoushan,China,32.134603,111.305911
Zhuhai,China,22.265752,113.568045
Zhuji,China,29.716111,120.234167
Zhuzhou,China,27.853586,113.133153
Zibo,China,36.804783,118.044449
Zigong,China,29.396873,104.830573
Zunyi,China,27.71176,106.927556
Armenia,Colombia,4.536307,-75.672375
Barbosa,Colombia,6.438601,-75.331844
Bello,Colombia,6.334997,-75.558267
Bogotá,Colombia,4.598048,-74.076087
Bucaramanga,Colombia,7.111461,-73.117287
Caldas,Colombia,6.092184,-75.636557
Cali,Colombia,3.431933,-76.511305
Ciénaga,Colombia,11.000686,-74.245019
Copacabana,Colombia,6.346318,-75.508039
Girardota,Colombia,6.377645,-75.444591
Itagüí,Colombia,6.172323,-75.607472
La Estrella,Colombia,6.157694,-75.643437
Manizales,Colombia,5.064605,-75.49923
Medellin,Colombia,6.244338,-75.573553
Pasto,Colombia,1.214629,-77.278252
Sabaneta,Colombia,6.152223,-75.615355
Santa Marta,Colombia,11.242229,-74.205561
Valledupar,Colombia,10.465036,-73.252843
Alajuela,Costa Rica,10.01601,-84.215438
Belén,Costa Rica,19.83398,-90.53318
Cartago,Costa Rica,9.864401,-83.920848
Heredia,Costa Rica,9.998396,-84.116706
Moravia,Costa Rica,9.82379,-83.44681
San José,Costa Rica,37.334807,-121.888128
Santa Ana,Costa Rica,9.932584,-84.182373
KUTINA,Croatia,45.485654,16.776633
OSIJEK,Croatia,45.554104,18.689682
RIJEKA,Croatia,45.327112,14.441356
SISAK,Croatia,45.474867,16.371442
ZAGREB,Croatia,45.813155,15.97703
AYIA MARINA,Cyprus,35.0004,33.38057
LARNAKA,Cyprus,34.917201,33.637853
LIMASSOL,Cyprus,34.673564,33.042341
NICOSIA,Cyprus,35.17393,33.364726
PAFOS,Cyprus,34.775533,32.422008
BEROUN,Czech Republic,49.964091,14.071938
BRANDYS,Czech Republic,49.988713,17.464662
BRNO,Czech Republic,49.192244,16.611338
CESKA LIPA,Czech Republic,50.686545,14.537297
CESKE BUDEJOVICE,Czech Republic,48.974736,14.474285
CESKY TESIN,Czech Republic,49.748862,18.633431
CHEB,Czech Republic,50.079901,12.373853
CHOMUTOV,Czech Republic,50.460742,13.417722
DECIN,Czech Republic,50.78242,14.214722
FRYDEK-MISTEK,Czech Republic,49.685635,18.348342
HAVIROV,Czech Republic,49.780114,18.436845
HRADEC KRALOVE,Czech Republic,50.209496,15.832719
JABLONEC,Czech Republic,49.576741,18.764576
Jicín,Czech Republic,50.437509,15.351598
JIHLAVA,Czech Republic,49.396064,15.590307
KARLOVY VARY,Czech Republic,50.230469,12.871077
KARVINA,Czech Republic,49.854272,18.541656
KLADNO,Czech Republic,50.14785,14.102538
KUTNA HORA,Czech Republic,49.948656,15.268112
